,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1375,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,audio_features,1fidCEsYlaVE3pHwKCvpFZ,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/audio-analysis/1fidCEsYlaVE3pHwKCvpFZ,245867,4
1376,0.443,0.705,0,-8.673,0,0.0335,0.0166,0.797,0.179,0.073,117.991,audio_features,1Y3yJHrBkkfj3GZKv1MVhF,spotify:track:1Y3yJHrBkkfj3GZKv1MVhF,https://api.spotify.com/v1/tracks/1Y3yJHrBkkfj3GZKv1MVhF,https://api.spotify.com/v1/audio-analysis/1Y3yJHrBkkfj3GZKv1MVhF,226653,4
1377,0.661,0.624,5,-4.932,1,0.037,0.727,0.0,0.266,0.712,135.958,audio_features,4E9izOfJOaNBCkselPCKkC,spotify:track:4E9izOfJOaNBCkselPCKkC,https://api.spotify.com/v1/tracks/4E9izOfJOaNBCkselPCKkC,https://api.spotify.com/v1/audio-analysis/4E9izOfJOaNBCkselPCKkC,212950,4
1378,0.43,0.592,0,-7.55,0,0.15,0.136,0.0905,0.112,0.599,54.585,audio_features,6RQ0i7rApnnWSI8uEiGVVF,spotify:track:6RQ0i7rApnnWSI8uEiGVVF,https://api.spotify.com/v1/tracks/6RQ0i7rApnnWSI8uEiGVVF,https://api.spotify.com/v1/audio-analysis/6RQ0i7rApnnWSI8uEiGVVF,228990,4
1379,0.742,0.523,6,-11.639,1,0.0848,0.351,0.669,0.101,0.712,118.032,audio_features,532bRUWULLXwt5CFJtgT5J,spotify:track:532bRUWULLXwt5CFJtgT5J,https://api.spotify.com/v1/tracks/532bRUWULLXwt5CFJtgT5J,https://api.spotify.com/v1/audio-analysis/532bRUWULLXwt5CFJtgT5J,247867,4
1380,0.659,0.792,6,-7.101,0,0.0301,0.0186,0.0407,0.102,0.467,108.011,audio_features,0BPKqNWOKQam19tKWoZQwu,spotify:track:0BPKqNWOKQam19tKWoZQwu,https://api.spotify.com/v1/tracks/0BPKqNWOKQam19tKWoZQwu,https://api.spotify.com/v1/audio-analysis/0BPKqNWOKQam19tKWoZQwu,261133,4
1381,0.734,0.846,9,-3.425,0,0.0489,0.166,1.74e-06,0.235,0.604,98.026,audio_features,2BEcap3xJtmiPaHKyfQi4e,spotify:track:2BEcap3xJtmiPaHKyfQi4e,https://api.spotify.com/v1/tracks/2BEcap3xJtmiPaHKyfQi4e,https://api.spotify.com/v1/audio-analysis/2BEcap3xJtmiPaHKyfQi4e,209884,4
1382,0.911,0.632,1,-2.94,1,0.118,0.201,9.26e-06,0.0791,0.832,99.988,audio_features,4MWb6mltydQn84NrTm7Gpl,spotify:track:4MWb6mltydQn84NrTm7Gpl,https://api.spotify.com/v1/tracks/4MWb6mltydQn84NrTm7Gpl,https://api.spotify.com/v1/audio-analysis/4MWb6mltydQn84NrTm7Gpl,207249,4
1383,0.546,0.595,5,-7.305,1,0.0441,0.341,0.000546,0.0861,0.23,92.146,audio_features,5rcGQIrv6eUIyCBfWga363,spotify:track:5rcGQIrv6eUIyCBfWga363,https://api.spotify.com/v1/tracks/5rcGQIrv6eUIyCBfWga363,https://api.spotify.com/v1/audio-analysis/5rcGQIrv6eUIyCBfWga363,255240,4
1384,0.692,0.681,8,-8.74,0,0.0446,0.00298,0.734,0.0756,0.855,115.006,audio_features,1AvbBhiwQoz9Zpg1lXF2JM,spotify:track:1AvbBhiwQoz9Zpg1lXF2JM,https://api.spotify.com/v1/tracks/1AvbBhiwQoz9Zpg1lXF2JM,https://api.spotify.com/v1/audio-analysis/1AvbBhiwQoz9Zpg1lXF2JM,385857,4
1385,0.921,0.48,1,-9.2,0,0.0823,0.0976,0.0,0.0768,0.317,120.043,audio_features,4ESWJepzBtY2lR9oZDYVaP,spotify:track:4ESWJepzBtY2lR9oZDYVaP,https://api.spotify.com/v1/tracks/4ESWJepzBtY2lR9oZDYVaP,https://api.spotify.com/v1/audio-analysis/4ESWJepzBtY2lR9oZDYVaP,234787,4
1386,0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,audio_features,0EhpEsp4L0oRGM0vmeaN5e,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/tracks/0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/audio-analysis/0EhpEsp4L0oRGM0vmeaN5e,232253,4
1387,0.683,0.893,5,-6.804,1,0.0468,0.00585,0.887,0.114,0.329,122.022,audio_features,3jCB8uRUxUjownKn5xaQzE,spotify:track:3jCB8uRUxUjownKn5xaQzE,https://api.spotify.com/v1/tracks/3jCB8uRUxUjownKn5xaQzE,https://api.spotify.com/v1/audio-analysis/3jCB8uRUxUjownKn5xaQzE,261639,4
1388,0.598,0.556,7,-4.299,1,0.142,0.0979,0.000933,0.131,0.552,170.057,audio_features,01SMtfSbJlcxUdJvOofMOx,spotify:track:01SMtfSbJlcxUdJvOofMOx,https://api.spotify.com/v1/tracks/01SMtfSbJlcxUdJvOofMOx,https://api.spotify.com/v1/audio-analysis/01SMtfSbJlcxUdJvOofMOx,221547,4
1389,0.683,0.571,1,-7.721,1,0.0286,0.0335,0.0616,0.0957,0.29,120.044,audio_features,7ABUiQBM8cjktnp6QLTTaT,spotify:track:7ABUiQBM8cjktnp6QLTTaT,https://api.spotify.com/v1/tracks/7ABUiQBM8cjktnp6QLTTaT,https://api.spotify.com/v1/audio-analysis/7ABUiQBM8cjktnp6QLTTaT,261001,4
1390,0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,audio_features,5RubKOuDoPn5Kj5TLVxSxY,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,https://api.spotify.com/v1/tracks/5RubKOuDoPn5Kj5TLVxSxY,https://api.spotify.com/v1/audio-analysis/5RubKOuDoPn5Kj5TLVxSxY,130014,4
1391,0.495,0.525,7,-9.342,0,0.0301,0.396,0.00736,0.0961,0.249,154.466,audio_features,2DHgvPQD1jApRnT1DBZdrS,spotify:track:2DHgvPQD1jApRnT1DBZdrS,https://api.spotify.com/v1/tracks/2DHgvPQD1jApRnT1DBZdrS,https://api.spotify.com/v1/audio-analysis/2DHgvPQD1jApRnT1DBZdrS,256467,4
1392,0.823,0.316,8,-11.151,1,0.128,0.385,0.415,0.0917,0.531,105.987,audio_features,5igmtIvxO86zVSo9QyoIyA,spotify:track:5igmtIvxO86zVSo9QyoIyA,https://api.spotify.com/v1/tracks/5igmtIvxO86zVSo9QyoIyA,https://api.spotify.com/v1/audio-analysis/5igmtIvxO86zVSo9QyoIyA,216053,4
1393,0.708,0.89,10,-7.773,0,0.0402,0.326,0.898,0.127,0.307,107.621,audio_features,3f9Mzx5Kp1R5ccC1ut13Lv,spotify:track:3f9Mzx5Kp1R5ccC1ut13Lv,https://api.spotify.com/v1/tracks/3f9Mzx5Kp1R5ccC1ut13Lv,https://api.spotify.com/v1/audio-analysis/3f9Mzx5Kp1R5ccC1ut13Lv,340741,4
1394,0.82,0.804,9,-7.226,1,0.0528,0.175,0.00215,0.064,0.844,110.982,audio_features,6mm3K0yWp6uzfOMuipM9Zh,spotify:track:6mm3K0yWp6uzfOMuipM9Zh,https://api.spotify.com/v1/tracks/6mm3K0yWp6uzfOMuipM9Zh,https://api.spotify.com/v1/audio-analysis/6mm3K0yWp6uzfOMuipM9Zh,211998,4
1395,0.539,0.704,0,-6.73,1,0.053,0.00827,0.132,0.133,0.68,186.033,audio_features,2nZvzyQUHPPGMsc0E73ahY,spotify:track:2nZvzyQUHPPGMsc0E73ahY,https://api.spotify.com/v1/tracks/2nZvzyQUHPPGMsc0E73ahY,https://api.spotify.com/v1/audio-analysis/2nZvzyQUHPPGMsc0E73ahY,328000,4
1396,0.872,0.51,1,-8.433,0,0.066,0.101,0.0202,0.0821,0.958,120.005,audio_features,5Pj8qBEzA9i0vK6Wdt889w,spotify:track:5Pj8qBEzA9i0vK6Wdt889w,https://api.spotify.com/v1/tracks/5Pj8qBEzA9i0vK6Wdt889w,https://api.spotify.com/v1/audio-analysis/5Pj8qBEzA9i0vK6Wdt889w,205403,4
1397,0.795,0.852,11,-3.324,0,0.132,0.0545,0.0,0.0925,0.72,99.968,audio_features,2tyNJD6j586YvBywJ2KjQK,spotify:track:2tyNJD6j586YvBywJ2KjQK,https://api.spotify.com/v1/tracks/2tyNJD6j586YvBywJ2KjQK,https://api.spotify.com/v1/audio-analysis/2tyNJD6j586YvBywJ2KjQK,169290,4
1398,0.636,0.656,2,-5.542,0,0.0676,0.451,7.97e-06,0.287,0.439,171.918,audio_features,3KJ3opyV29269SXkPrc19l,spotify:track:3KJ3opyV29269SXkPrc19l,https://api.spotify.com/v1/tracks/3KJ3opyV29269SXkPrc19l,https://api.spotify.com/v1/audio-analysis/3KJ3opyV29269SXkPrc19l,151506,4
1399,0.773,0.546,1,-9.81,1,0.0479,0.0626,0.781,0.106,0.422,120.016,audio_features,0OGwE76vNWj01WphxGdAHm,spotify:track:0OGwE76vNWj01WphxGdAHm,https://api.spotify.com/v1/tracks/0OGwE76vNWj01WphxGdAHm,https://api.spotify.com/v1/audio-analysis/0OGwE76vNWj01WphxGdAHm,435874,4
1400,0.829,0.792,2,-3.755,0,0.0668,0.726,5.83e-06,0.122,0.758,118.05,audio_features,0tZkVZ9DeAa0MNK2gY5NtV,spotify:track:0tZkVZ9DeAa0MNK2gY5NtV,https://api.spotify.com/v1/tracks/0tZkVZ9DeAa0MNK2gY5NtV,https://api.spotify.com/v1/audio-analysis/0tZkVZ9DeAa0MNK2gY5NtV,215507,4
1401,0.639,0.69,7,-10.047,1,0.264,0.0265,0.000551,0.146,0.579,119.63,audio_features,1x6jPyUfLuTNQ3o5zykG2x,spotify:track:1x6jPyUfLuTNQ3o5zykG2x,https://api.spotify.com/v1/tracks/1x6jPyUfLuTNQ3o5zykG2x,https://api.spotify.com/v1/audio-analysis/1x6jPyUfLuTNQ3o5zykG2x,199600,4
1402,0.693,0.549,2,-6.098,1,0.0577,0.505,4.73e-05,0.324,0.473,139.988,audio_features,7kjEqI6eZ7YlFrGhxixnlN,spotify:track:7kjEqI6eZ7YlFrGhxixnlN,https://api.spotify.com/v1/tracks/7kjEqI6eZ7YlFrGhxixnlN,https://api.spotify.com/v1/audio-analysis/7kjEqI6eZ7YlFrGhxixnlN,221187,4
1403,0.842,0.421,10,-11.119,0,0.063,0.0246,0.342,0.105,0.128,116.006,audio_features,3FW78Lt1vIl7x27bdgXZXr,spotify:track:3FW78Lt1vIl7x27bdgXZXr,https://api.spotify.com/v1/tracks/3FW78Lt1vIl7x27bdgXZXr,https://api.spotify.com/v1/audio-analysis/3FW78Lt1vIl7x27bdgXZXr,419792,4
1404,0.822,0.375,0,-12.136,0,0.0434,0.0815,0.663,0.238,0.421,119.966,audio_features,60J8ir9bbCEBc5UYh8x0Hz,spotify:track:60J8ir9bbCEBc5UYh8x0Hz,https://api.spotify.com/v1/tracks/60J8ir9bbCEBc5UYh8x0Hz,https://api.spotify.com/v1/audio-analysis/60J8ir9bbCEBc5UYh8x0Hz,295200,4
1405,0.789,0.802,0,-5.818,0,0.0577,0.22,3.44e-05,0.189,0.765,112.962,audio_features,1Ho6cbsVlusCvv0grlswlj,spotify:track:1Ho6cbsVlusCvv0grlswlj,https://api.spotify.com/v1/tracks/1Ho6cbsVlusCvv0grlswlj,https://api.spotify.com/v1/audio-analysis/1Ho6cbsVlusCvv0grlswlj,199120,4
1406,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979,audio_features,0G2zPzWqVjR68iNPmx2TBe,spotify:track:0G2zPzWqVjR68iNPmx2TBe,https://api.spotify.com/v1/tracks/0G2zPzWqVjR68iNPmx2TBe,https://api.spotify.com/v1/audio-analysis/0G2zPzWqVjR68iNPmx2TBe,273474,4
1407,0.624,0.595,10,-9.378,1,0.0518,0.00222,0.0802,0.106,0.277,114.024,audio_features,1JgHVj6Am0zSxghUCZ0fb8,spotify:track:1JgHVj6Am0zSxghUCZ0fb8,https://api.spotify.com/v1/tracks/1JgHVj6Am0zSxghUCZ0fb8,https://api.spotify.com/v1/audio-analysis/1JgHVj6Am0zSxghUCZ0fb8,325373,4
1408,0.796,0.715,7,-4.879,0,0.0859,0.172,8.22e-06,0.35,0.738,80.029,audio_features,1lchQkDEY8jt5hJiqWrHkW,spotify:track:1lchQkDEY8jt5hJiqWrHkW,https://api.spotify.com/v1/tracks/1lchQkDEY8jt5hJiqWrHkW,https://api.spotify.com/v1/audio-analysis/1lchQkDEY8jt5hJiqWrHkW,201750,4
1409,0.852,0.593,6,-5.892,1,0.0702,0.386,0.168,0.154,0.87,90.002,audio_features,66S2z95FN3nUAr9S1gUIsp,spotify:track:66S2z95FN3nUAr9S1gUIsp,https://api.spotify.com/v1/tracks/66S2z95FN3nUAr9S1gUIsp,https://api.spotify.com/v1/audio-analysis/66S2z95FN3nUAr9S1gUIsp,221407,4
1410,0.8,0.924,7,-6.913,1,0.0403,0.000125,0.847,0.0592,0.183,123.013,audio_features,1KzeJ1T6plApJwk2LhTPLb,spotify:track:1KzeJ1T6plApJwk2LhTPLb,https://api.spotify.com/v1/tracks/1KzeJ1T6plApJwk2LhTPLb,https://api.spotify.com/v1/audio-analysis/1KzeJ1T6plApJwk2LhTPLb,495610,4
1411,0.77,0.765,10,-7.63,0,0.0455,0.0511,0.0475,0.242,0.858,114.002,audio_features,55SeR1UwdtRaQlBjimhTdR,spotify:track:55SeR1UwdtRaQlBjimhTdR,https://api.spotify.com/v1/tracks/55SeR1UwdtRaQlBjimhTdR,https://api.spotify.com/v1/audio-analysis/55SeR1UwdtRaQlBjimhTdR,275773,4
1412,0.771,0.448,2,-9.513,1,0.0446,0.493,0.708,0.108,0.0364,99.994,audio_features,6mW2IiQDrp66AUjCsRu6Kg,spotify:track:6mW2IiQDrp66AUjCsRu6Kg,https://api.spotify.com/v1/tracks/6mW2IiQDrp66AUjCsRu6Kg,https://api.spotify.com/v1/audio-analysis/6mW2IiQDrp66AUjCsRu6Kg,214827,4
1413,0.763,0.582,5,-9.838,0,0.0435,0.647,0.298,0.104,0.203,114.929,audio_features,0iLicFNAMT18xb36wBrRNl,spotify:track:0iLicFNAMT18xb36wBrRNl,https://api.spotify.com/v1/tracks/0iLicFNAMT18xb36wBrRNl,https://api.spotify.com/v1/audio-analysis/0iLicFNAMT18xb36wBrRNl,237913,4
1414,0.786,0.706,9,-6.212,0,0.0537,0.251,0.213,0.142,0.313,120.011,audio_features,5Z3trOR982mBrJcPfrLUsq,spotify:track:5Z3trOR982mBrJcPfrLUsq,https://api.spotify.com/v1/tracks/5Z3trOR982mBrJcPfrLUsq,https://api.spotify.com/v1/audio-analysis/5Z3trOR982mBrJcPfrLUsq,255093,4
1415,0.824,0.666,11,-9.008,0,0.0509,0.251,0.574,0.0582,0.935,120.005,audio_features,46Yk35nGRNyvoAhBOIF8n6,spotify:track:46Yk35nGRNyvoAhBOIF8n6,https://api.spotify.com/v1/tracks/46Yk35nGRNyvoAhBOIF8n6,https://api.spotify.com/v1/audio-analysis/46Yk35nGRNyvoAhBOIF8n6,265800,4
1416,0.641,0.687,2,-7.36,0,0.0335,0.162,0.168,0.065,0.416,98.014,audio_features,39e1gl7VaxuCev5ga7bvNq,spotify:track:39e1gl7VaxuCev5ga7bvNq,https://api.spotify.com/v1/tracks/39e1gl7VaxuCev5ga7bvNq,https://api.spotify.com/v1/audio-analysis/39e1gl7VaxuCev5ga7bvNq,268120,4
1417,0.967,0.393,11,-13.127,0,0.197,0.12,0.302,0.0646,0.314,114.001,audio_features,0lwUE9DGjdbbuwbPbxZyzw,spotify:track:0lwUE9DGjdbbuwbPbxZyzw,https://api.spotify.com/v1/tracks/0lwUE9DGjdbbuwbPbxZyzw,https://api.spotify.com/v1/audio-analysis/0lwUE9DGjdbbuwbPbxZyzw,493599,4
1418,0.922,0.585,1,-7.191,1,0.0475,0.0191,0.14,0.0656,0.567,128.511,audio_features,65bBVS4NqiJ3wsPojURE6r,spotify:track:65bBVS4NqiJ3wsPojURE6r,https://api.spotify.com/v1/tracks/65bBVS4NqiJ3wsPojURE6r,https://api.spotify.com/v1/audio-analysis/65bBVS4NqiJ3wsPojURE6r,312840,4
1419,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,audio_features,2FSGUA0gFgGeQdprjtGM2M,spotify:track:2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/tracks/2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/audio-analysis/2FSGUA0gFgGeQdprjtGM2M,209160,4
1420,0.846,0.75,6,-3.666,1,0.216,0.188,0.0,0.138,0.742,94.004,audio_features,5JpUhPdInQTkknuw1wYoA1,spotify:track:5JpUhPdInQTkknuw1wYoA1,https://api.spotify.com/v1/tracks/5JpUhPdInQTkknuw1wYoA1,https://api.spotify.com/v1/audio-analysis/5JpUhPdInQTkknuw1wYoA1,219648,4
1421,0.729,0.571,11,-9.188,0,0.0869,0.0774,0.213,0.0994,0.582,81.486,audio_features,0i7jazn1Rtp51KPM4iSs6z,spotify:track:0i7jazn1Rtp51KPM4iSs6z,https://api.spotify.com/v1/tracks/0i7jazn1Rtp51KPM4iSs6z,https://api.spotify.com/v1/audio-analysis/0i7jazn1Rtp51KPM4iSs6z,300991,4
1422,0.661,0.709,5,-7.103,0,0.0475,0.0527,4.72e-05,0.379,0.295,117.934,audio_features,6PKGDDpYt39sJfHJrYxJW4,spotify:track:6PKGDDpYt39sJfHJrYxJW4,https://api.spotify.com/v1/tracks/6PKGDDpYt39sJfHJrYxJW4,https://api.spotify.com/v1/audio-analysis/6PKGDDpYt39sJfHJrYxJW4,281085,4
1423,0.762,0.481,5,-11.057,0,0.234,0.519,0.0154,0.124,0.317,108.989,audio_features,6wqv1yeDe2wlPmQEM5ZCYb,spotify:track:6wqv1yeDe2wlPmQEM5ZCYb,https://api.spotify.com/v1/tracks/6wqv1yeDe2wlPmQEM5ZCYb,https://api.spotify.com/v1/audio-analysis/6wqv1yeDe2wlPmQEM5ZCYb,196162,4
1424,0.811,0.683,11,-2.028,0,0.241,0.46,4.75e-05,0.128,0.571,176.037,audio_features,22Sh5dlwbERqJAq1fZk5b2,spotify:track:22Sh5dlwbERqJAq1fZk5b2,https://api.spotify.com/v1/tracks/22Sh5dlwbERqJAq1fZk5b2,https://api.spotify.com/v1/audio-analysis/22Sh5dlwbERqJAq1fZk5b2,190101,4
1425,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,audio_features,2JPLbjOn0wPCngEot2STUS,spotify:track:2JPLbjOn0wPCngEot2STUS,https://api.spotify.com/v1/tracks/2JPLbjOn0wPCngEot2STUS,https://api.spotify.com/v1/audio-analysis/2JPLbjOn0wPCngEot2STUS,206710,4
1426,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4
1427,0.683,0.488,9,-11.309,0,0.0321,0.00735,0.866,0.123,0.113,110.993,audio_features,61r7nhS0hlGJeQXDHy58pL,spotify:track:61r7nhS0hlGJeQXDHy58pL,https://api.spotify.com/v1/tracks/61r7nhS0hlGJeQXDHy58pL,https://api.spotify.com/v1/audio-analysis/61r7nhS0hlGJeQXDHy58pL,368586,4
1428,0.724,0.614,10,-11.169,0,0.098,0.217,0.81,0.0919,0.755,114.857,audio_features,0FMgzGbCh8yNMibGY5L2cM,spotify:track:0FMgzGbCh8yNMibGY5L2cM,https://api.spotify.com/v1/tracks/0FMgzGbCh8yNMibGY5L2cM,https://api.spotify.com/v1/audio-analysis/0FMgzGbCh8yNMibGY5L2cM,340729,4
1429,0.68,0.79,0,-13.305,0,0.0309,0.181,0.0336,0.231,0.946,108.075,audio_features,5ceLUjWj7J3SHSmm4euQCn,spotify:track:5ceLUjWj7J3SHSmm4euQCn,https://api.spotify.com/v1/tracks/5ceLUjWj7J3SHSmm4euQCn,https://api.spotify.com/v1/audio-analysis/5ceLUjWj7J3SHSmm4euQCn,471093,4
1430,0.918,0.378,2,-10.252,1,0.121,7.84e-05,0.805,0.0829,0.24,119.007,audio_features,7vRkDcug1oYaAHG4tLNOHz,spotify:track:7vRkDcug1oYaAHG4tLNOHz,https://api.spotify.com/v1/tracks/7vRkDcug1oYaAHG4tLNOHz,https://api.spotify.com/v1/audio-analysis/7vRkDcug1oYaAHG4tLNOHz,426557,4
1431,0.783,0.512,6,-10.154,1,0.101,0.00844,3.25e-05,0.17,0.553,99.006,audio_features,1h1sIFfqzngSxVOvaF1D1f,spotify:track:1h1sIFfqzngSxVOvaF1D1f,https://api.spotify.com/v1/tracks/1h1sIFfqzngSxVOvaF1D1f,https://api.spotify.com/v1/audio-analysis/1h1sIFfqzngSxVOvaF1D1f,240427,4
1432,0.779,0.37,7,-11.412,1,0.0495,0.515,0.777,0.0912,0.0631,100.047,audio_features,61X4VFQ8twPsxqq0U4Pbnc,spotify:track:61X4VFQ8twPsxqq0U4Pbnc,https://api.spotify.com/v1/tracks/61X4VFQ8twPsxqq0U4Pbnc,https://api.spotify.com/v1/audio-analysis/61X4VFQ8twPsxqq0U4Pbnc,259696,4
1433,0.282,0.547,2,-8.621,1,0.0322,0.03,0.888,0.104,0.133,151.468,audio_features,3xMQOd1C3TXsjQ3pmzOmkC,spotify:track:3xMQOd1C3TXsjQ3pmzOmkC,https://api.spotify.com/v1/tracks/3xMQOd1C3TXsjQ3pmzOmkC,https://api.spotify.com/v1/audio-analysis/3xMQOd1C3TXsjQ3pmzOmkC,410187,4
1434,0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,audio_features,4vCAzANUWDE24URV6wQ4ra,spotify:track:4vCAzANUWDE24URV6wQ4ra,https://api.spotify.com/v1/tracks/4vCAzANUWDE24URV6wQ4ra,https://api.spotify.com/v1/audio-analysis/4vCAzANUWDE24URV6wQ4ra,233128,4
1435,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,audio_features,1G391cbiT3v3Cywg8T7DM1,spotify:track:1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/audio-analysis/1G391cbiT3v3Cywg8T7DM1,215907,4
1436,0.645,0.622,5,-8.215,0,0.0456,0.182,0.753,0.0769,0.377,87.036,audio_features,0IjCJNyvBcbC2XV2mwehuO,spotify:track:0IjCJNyvBcbC2XV2mwehuO,https://api.spotify.com/v1/tracks/0IjCJNyvBcbC2XV2mwehuO,https://api.spotify.com/v1/audio-analysis/0IjCJNyvBcbC2XV2mwehuO,268171,4
1437,0.822,0.391,7,-10.865,1,0.263,0.55,4.57e-06,0.177,0.811,115.261,audio_features,0sdQ5hPULJilp0gpAXGq8E,spotify:track:0sdQ5hPULJilp0gpAXGq8E,https://api.spotify.com/v1/tracks/0sdQ5hPULJilp0gpAXGq8E,https://api.spotify.com/v1/audio-analysis/0sdQ5hPULJilp0gpAXGq8E,158000,4
1438,0.565,0.483,4,-7.489,0,0.073,0.581,0.00164,0.0961,0.872,99.966,audio_features,6txvM9RpcpryvNvnV6qe0A,spotify:track:6txvM9RpcpryvNvnV6qe0A,https://api.spotify.com/v1/tracks/6txvM9RpcpryvNvnV6qe0A,https://api.spotify.com/v1/audio-analysis/6txvM9RpcpryvNvnV6qe0A,165423,4
1439,0.706,0.67,0,-8.496,0,0.0476,0.277,0.673,0.133,0.0634,125.002,audio_features,0LRDr7rhv07TA2rz7c3sEP,spotify:track:0LRDr7rhv07TA2rz7c3sEP,https://api.spotify.com/v1/tracks/0LRDr7rhv07TA2rz7c3sEP,https://api.spotify.com/v1/audio-analysis/0LRDr7rhv07TA2rz7c3sEP,391813,4
1440,0.815,0.875,7,-7.822,0,0.0598,0.174,0.048,0.136,0.733,105.805,audio_features,2WkHXAVVMgRnBmQ3HYAVla,spotify:track:2WkHXAVVMgRnBmQ3HYAVla,https://api.spotify.com/v1/tracks/2WkHXAVVMgRnBmQ3HYAVla,https://api.spotify.com/v1/audio-analysis/2WkHXAVVMgRnBmQ3HYAVla,263920,4
1441,0.669,0.642,5,-9.004,1,0.0515,0.00221,0.834,0.203,0.838,115.973,audio_features,5maosvba9QkQP14u6vtxog,spotify:track:5maosvba9QkQP14u6vtxog,https://api.spotify.com/v1/tracks/5maosvba9QkQP14u6vtxog,https://api.spotify.com/v1/audio-analysis/5maosvba9QkQP14u6vtxog,236336,4
1442,0.9,0.473,9,-9.081,1,0.0853,0.147,0.812,0.172,0.917,116.995,audio_features,6mAcJckKqnna6vRxcTlVEB,spotify:track:6mAcJckKqnna6vRxcTlVEB,https://api.spotify.com/v1/tracks/6mAcJckKqnna6vRxcTlVEB,https://api.spotify.com/v1/audio-analysis/6mAcJckKqnna6vRxcTlVEB,387873,4
1443,0.572,0.649,9,-7.91,0,0.0274,0.067,0.0256,0.0931,0.0466,121.978,audio_features,1qX3kSjUNJkUlVSPDXGGP1,spotify:track:1qX3kSjUNJkUlVSPDXGGP1,https://api.spotify.com/v1/tracks/1qX3kSjUNJkUlVSPDXGGP1,https://api.spotify.com/v1/audio-analysis/1qX3kSjUNJkUlVSPDXGGP1,336693,4
1444,0.683,0.571,1,-7.721,1,0.0286,0.0335,0.0616,0.0957,0.29,120.044,audio_features,2ouFrmMwYik8nQX2n9SeZu,spotify:track:2ouFrmMwYik8nQX2n9SeZu,https://api.spotify.com/v1/tracks/2ouFrmMwYik8nQX2n9SeZu,https://api.spotify.com/v1/audio-analysis/2ouFrmMwYik8nQX2n9SeZu,261001,4
1445,0.528,0.749,6,-7.87,1,0.0277,0.0411,0.578,0.0875,0.227,122.998,audio_features,56Qdvab5ordX97OCvgY3ie,spotify:track:56Qdvab5ordX97OCvgY3ie,https://api.spotify.com/v1/tracks/56Qdvab5ordX97OCvgY3ie,https://api.spotify.com/v1/audio-analysis/56Qdvab5ordX97OCvgY3ie,319920,4
1446,0.528,0.608,2,-7.071,0,0.0283,0.0364,0.0194,0.112,0.0946,144.973,audio_features,0mWXMQ8hrrAJfxN7LG2Wsk,spotify:track:0mWXMQ8hrrAJfxN7LG2Wsk,https://api.spotify.com/v1/tracks/0mWXMQ8hrrAJfxN7LG2Wsk,https://api.spotify.com/v1/audio-analysis/0mWXMQ8hrrAJfxN7LG2Wsk,269480,4
1447,0.547,0.822,3,-5.84,0,0.0318,0.0121,0.164,0.164,0.109,121.999,audio_features,5IKaBEdCQlfB6aikIFKuR8,spotify:track:5IKaBEdCQlfB6aikIFKuR8,https://api.spotify.com/v1/tracks/5IKaBEdCQlfB6aikIFKuR8,https://api.spotify.com/v1/audio-analysis/5IKaBEdCQlfB6aikIFKuR8,334755,4
1448,0.651,0.709,4,-7.842,1,0.037,0.00461,0.00744,0.0771,0.126,121.02,audio_features,40tPP3K10yMZxwnT65REKj,spotify:track:40tPP3K10yMZxwnT65REKj,https://api.spotify.com/v1/tracks/40tPP3K10yMZxwnT65REKj,https://api.spotify.com/v1/audio-analysis/40tPP3K10yMZxwnT65REKj,257985,4
